filename,gt_plate,pred_raw,pred_processed,acc_raw,acc_processed,conf_raw,conf_processed,brightness_raw,brightness_processed,sharp_raw,sharp_processed,brisque_raw,brisque_processed,niqe_raw,niqe_processed
license_plate_restoration/Night Images/20240504_154449_resized.jpg,CL 21287,CL21287,CL21287,0.875,0.875,0.865234375,0.8583984375,42.75203280978732,103.70180426703558,198.90342712402344,631.3081665039062,29.48052406311035,17.46576499938965,7.39947509765625,10.210420608520508
license_plate_restoration/Night Images/20240504_170739_resized.jpg,180008,180008,180008,1.0,1.0,0.89697265625,0.890625,31.336683485243057,87.20248582628038,229.64222717285156,746.4960327148438,20.699901580810547,10.29072380065918,6.453219890594482,7.6520466804504395
license_plate_restoration/Night Images/20240513_065344_resized.jpg,USJ-7233,USJ7233,USJ7233,0.875,0.875,0.8515625,0.85205078125,29.12628173828125,93.23504808213976,462.9405212402344,1608.1685791015625,4.89092493057251,10.99317741394043,6.986751079559326,10.933802604675293
license_plate_restoration/Night Images/20240611_153155_resized.jpg,06219U1,06219U1,D6219U1,1.0,0.8571428571428572,0.61083984375,0.67236328125,42.693701850043404,93.70973036024306,108.59457397460938,506.0821533203125,45.81222915649414,30.469972610473633,11.983651161193848,12.625825881958008
license_plate_restoration/Night Images/IMG_0743_resized.jpg,WLSOP,HLS0P,WLSOP,0.6,1.0,0.8720703125,0.9033203125,37.98418172200521,85.66455756293402,112.40985107421875,456.1605224609375,49.73137664794922,33.30843734741211,11.631192207336426,13.250988960266113
license_plate_restoration/Night Images/IMG_0771_resized.jpg,LCBW31,LCBW31,1DPCV,1.0,0.0,0.505859375,0.65869140625,37.64750671386719,91.45876057942708,138.96290588378906,751.3462524414062,43.42394256591797,30.73670196533203,9.629715919494629,9.46982192993164
license_plate_restoration/Night Images/IMG_1083_resized.jpg,QNAH46,QNAH46,4W4H46,1.0,0.5,0.630859375,0.74365234375,38.400076972113716,104.78854539659288,121.97930908203125,586.376708984375,29.798635482788086,23.218481063842773,8.939101219177246,13.96995735168457
license_plate_restoration/Night Images/IMG_2323.jpeg,1431529,1431529,1431529,1.0,1.0,0.869140625,0.83935546875,37.76253424750434,100.397215101454,147.42210388183594,653.001220703125,7.828132629394531,3.536658763885498,5.946462154388428,9.656834602355957
license_plate_restoration/Night Images/IMG_2324.jpeg,1431380,UCS1D8,1431380,0.2857142857142857,1.0,0.828125,0.7822265625,42.83920457628038,106.70560201009114,163.55369567871094,653.5291748046875,12.492109298706055,11.659502029418945,7.405990123748779,7.94999885559082
license_plate_restoration/Night Images/IMG_2325.jpeg,CTA9646,CTA9646,CTA9646,1.0,1.0,0.88330078125,0.89501953125,38.04843987358941,105.05904473198785,156.8172149658203,533.9351196289062,14.798209190368652,13.496631622314453,8.786078453063965,18.664548873901367
license_plate_restoration/Night Images/IMG_2326.jpeg,1431417,1431417,1431417,1.0,1.0,0.87548828125,0.86279296875,37.464601304796005,103.6632080078125,141.59971618652344,589.591064453125,23.833908081054688,12.891165733337402,9.671964645385742,15.385824203491211
license_plate_restoration/Night Images/IMG_2327.jpeg,1594530,1594530,1594530,1.0,1.0,0.89013671875,0.8779296875,39.44683159722222,102.0552266438802,129.8763427734375,607.1384887695312,27.923377990722656,19.280017852783203,8.114202499389648,14.887141227722168
license_plate_restoration/Night Images/IMG_2328.jpeg,1392958,1392958,1392958,1.0,1.0,0.86767578125,0.8603515625,39.681510077582466,107.13910759819879,128.74362182617188,653.5830688476562,30.733888626098633,25.308504104614258,10.88693904876709,24.463924407958984
license_plate_restoration/Night Images/IMG_2329.jpeg,G996G1,CJ5501,GS96G1,0.16666666666666663,0.8333333333333334,0.8212890625,0.84228515625,35.67644755045573,100.22930399576823,199.29689025878906,785.6599731445312,36.86598587036133,33.83972930908203,10.757383346557617,16.368959426879883
license_plate_restoration/Night Images/IMG_2335.jpeg,8VAC115,8VAC115,8VACI15,1.0,0.8571428571428572,0.89013671875,0.892578125,29.390823364257812,96.49461195203993,106.52102661132812,506.76806640625,27.523088455200195,28.42287254333496,10.87736988067627,14.933645248413086
license_plate_restoration/Night Images/IMG_2336.jpeg,7SFA,,7CE0,0.0,0.25,0.0,0.6171875,31.155543009440105,95.44879659016927,163.03492736816406,493.0453796386719,42.53232192993164,37.394859313964844,12.810551643371582,17.83822250366211
license_plate_restoration/Night Images/IMG_2338.jpeg,"9BYV861,8LYK834",9BYV861,9BYV861,1.0,1.0,0.85693359375,0.86962890625,34.60993448893229,103.31204393174913,94.55101776123047,332.9651184082031,23.38944435119629,21.670242309570312,12.916952133178711,15.129141807556152
license_plate_restoration/Night Images/IMG_2341.jpeg,9685,91685,91685,0.8,0.8,0.83251953125,0.8388671875,34.217100355360245,102.32488165961371,139.8466339111328,478.2628479003906,8.46080493927002,10.978242874145508,10.146397590637207,15.124242782592773
license_plate_restoration/Night Images/IMG_2342.jpeg,9KIC227,9KTC227,9KTCZ27,0.8571428571428572,0.7142857142857143,0.822265625,0.84423828125,34.094146728515625,103.88858371310764,208.09693908691406,722.146484375,6.395642280578613,9.435966491699219,10.531700134277344,18.950618743896484
license_plate_restoration/Night Images/IMG_2343.jpeg,"7L7S369,9KIC227",9KICZ27,9KTC227,0.8571428571428572,0.8571428571428572,0.87939453125,0.875,33.436158921983505,99.86714680989583,149.935546875,521.4115600585938,5.137814044952393,10.296319961547852,12.24597454071045,15.514851570129395
license_plate_restoration/Night Images/IMG_2344.jpeg,8UPR353,8UPR353,8UPR353,1.0,1.0,0.87939453125,0.8828125,34.27637905544705,101.49484592013889,182.57240295410156,565.2040405273438,3.8948004245758057,5.569854736328125,10.348614692687988,20.914274215698242
license_plate_restoration/Night Images/IMG_2345.jpeg,7NET760,7NET760,7NET760,1.0,1.0,0.85498046875,0.8193359375,37.06239318847656,103.10767957899306,101.21576690673828,305.2956848144531,8.4371976852417,0.9577534794807434,5.6954665184021,10.788287162780762
license_plate_restoration/Night Images/IMG_2346.jpeg,1470349,1470349,1470349,1.0,1.0,0.69482421875,0.5283203125,31.66730414496528,88.25950622558594,124.45562744140625,295.1641845703125,26.85601043701172,17.451257705688477,6.215660572052002,11.51240062713623
license_plate_restoration/Night Images/IMG_2347.jpeg,6UER269,6UER269,6UER269,1.0,1.0,0.8974609375,0.875,38.63377888997396,103.35665893554688,94.61260223388672,232.0184326171875,6.480251312255859,0.0,6.047461986541748,12.733009338378906
license_plate_restoration/Night Images/IMG_2348.jpeg,8CJE008,8CJE008,8CJE008,1.0,1.0,0.85986328125,0.86572265625,36.96528625488281,102.79970126681857,61.61470413208008,151.433837890625,10.454952239990234,0.0,6.239689350128174,13.323995590209961
license_plate_restoration/Night Images/IMG_2349.jpeg,8CJE008,8CJE008,8CJE008,1.0,1.0,0.87939453125,0.88330078125,31.508546617296005,93.87234497070312,11.066227912902832,45.124237060546875,44.294578552246094,24.641143798828125,11.074251174926758,10.627238273620605
license_plate_restoration/Night Images/IMG_2354.jpeg,8NKH450,BNKH450,BNF1550,0.8571428571428572,0.4285714285714286,0.8359375,0.82373046875,31.893458048502605,90.86449856228299,55.1232795715332,253.4951629638672,7.887518405914307,0.0,11.676639556884766,8.952265739440918
license_plate_restoration/Night Images/IMG_2366.jpeg,7EZU047,7EZU047,7EZU047,1.0,1.0,0.87646484375,0.86767578125,29.162168714735245,84.83183288574219,53.36332321166992,168.97918701171875,15.24706745147705,0.0,8.065601348876953,8.910552978515625
license_plate_restoration/Night Images/IMG_2371.jpeg,8UZG115,8UZG115,8UZG115,1.0,1.0,0.86865234375,0.8671875,34.48743184407552,101.1653323703342,195.58641052246094,765.6867065429688,15.386555671691895,7.06978178024292,6.7251996994018555,12.117391586303711
license_plate_restoration/Night Images/IMG_2378_frame_000008.jpg,8KZA504,BKZA504,NKZA5014,0.8571428571428572,0.75,0.78515625,0.80517578125,46.748799641927086,109.68297209563079,176.81817626953125,282.24029541015625,36.66118621826172,28.106372833251953,12.981782913208008,15.24047565460205
license_plate_restoration/Night Images/IMG_2378_frame_000114.jpg,9CLC792,9CLC792,9CLCD927,1.0,0.75,0.78173828125,0.78515625,53.796348289207174,115.27126057942708,111.54566955566406,166.8515625,35.4329833984375,20.1517391204834,14.330708503723145,12.973726272583008
license_plate_restoration/Night Images/IMG_2378_frame_000341.jpg,8VEL354,BVF1354,BVF1354,0.5714285714285714,0.5714285714285714,0.837890625,0.85546875,65.749676739728,109.13582582826967,83.65261840820312,167.9937286376953,40.11471176147461,30.694625854492188,10.724323272705078,11.023503303527832
license_plate_restoration/Night Images/IMG_2379_frame_000228.jpg,9LWB035,9LWB035,9LWB035,1.0,1.0,0.8125,0.77734375,37.65870496961806,106.11199951171875,196.54441833496094,416.7860412597656,27.371763229370117,15.522587776184082,14.264769554138184,19.4132022857666
license_plate_restoration/Night Images/IMG_2379_frame_000499.jpg,BEMW247,BEMW247,BEMH247,1.0,0.8571428571428572,0.80419921875,0.8203125,63.751901132089124,118.44347466362848,303.8248291015625,572.447509765625,11.292160987854004,8.628064155578613,12.789573669433594,22.419124603271484
license_plate_restoration/Night Images/IMG_2381_frame_000099.jpg,1669775,1669775,1669775,1.0,1.0,0.908203125,0.8837890625,26.51008888527199,89.86683937355325,102.97610473632812,397.897705078125,34.84904479980469,13.671723365783691,12.137402534484863,13.825084686279297
license_plate_restoration/Night Images/IMG_2381_frame_000598.jpg,88681A4,,,0.0,0.0,0.0,0.0,40.23584436487268,101.22339771412037,47.291969299316406,195.4300079345703,37.3525276184082,6.395472049713135,12.422637939453125,13.273521423339844
license_plate_restoration/Night Images/IMG_2382_frame_000182.jpg,7LCY720,7LCY720,LLC7720,1.0,0.7142857142857143,0.63427734375,0.6552734375,45.38856336805556,105.85320366753473,208.87527465820312,410.236328125,32.09526062011719,28.520431518554688,21.826248168945312,35.570289611816406
license_plate_restoration/Night Images/IMG_2382_frame_000276.jpg,9FGS754,9FGJ754,76E1754,0.8571428571428572,0.4285714285714286,0.6748046875,0.712890625,46.5128173828125,108.91798005280671,229.90711975097656,444.48797607421875,22.463533401489258,23.587779998779297,12.317915916442871,14.335674285888672
license_plate_restoration/Night Images/IMG_2383_frame_000484.jpg,1431555,1431555,1431555,1.0,1.0,0.8193359375,0.7568359375,38.473696108217595,100.07934796368635,98.51628112792969,187.0226593017578,30.0273380279541,16.512187957763672,15.187585830688477,20.410259246826172
license_plate_restoration/Night Images/IMG_2383_frame_000633.jpg,9HMZ053,7HMZ053,FHM0053,0.8571428571428572,0.7142857142857143,0.6640625,0.6748046875,44.392112449363424,105.1718591760706,115.34307098388672,227.65753173828125,28.288253784179688,15.411269187927246,13.335653305053711,15.067378044128418
license_plate_restoration/Night Images/IMG_2383_frame_000763.jpg,1642116,1642116,1642116,1.0,1.0,0.78369140625,0.79296875,40.35542127821181,97.48546233000579,109.86632537841797,222.9029998779297,26.36878204345703,8.250099182128906,13.72204303741455,14.056427001953125
license_plate_restoration/Night Images/IMG_2384_frame_000395.jpg,9FMN795,9FMK795,97777,0.8571428571428572,0.2857142857142857,0.708984375,0.69384765625,45.51020417390046,108.23774323640046,97.27635192871094,178.40960693359375,34.25157165527344,20.97802734375,15.765176773071289,15.171113014221191
license_plate_restoration/Night Images/IMG_2384_frame_000459.jpg,9PMX795,9PMX795,9PMX795,1.0,1.0,0.876953125,0.8544921875,41.04828332971643,103.64778871889467,112.23294067382812,254.36941528320312,29.972396850585938,14.673469543457031,11.966482162475586,11.886064529418945
license_plate_restoration/Night Images/IMG_2384_frame_000492.jpg,9PMX795,9PMX795,9PMX795,1.0,1.0,0.87744140625,0.85791015625,37.447622793692126,96.92398184317129,120.96034240722656,299.94891357421875,40.547603607177734,21.579099655151367,16.915149688720703,14.553332328796387
license_plate_restoration/Night Images/IMG_2384_frame_000551.jpg,9CIX932,9CIX932,9CIX932,1.0,1.0,0.857421875,0.83154296875,52.28504096137153,109.62138762297454,145.74908447265625,242.68997192382812,35.18037414550781,25.709924697875977,12.609569549560547,15.625572204589844
license_plate_restoration/Night Images/IMG_2386.jpeg,8MHL131,8MHL131,6WHL131,1.0,0.7142857142857143,0.75439453125,0.74560546875,32.23651631673177,100.8817867702908,297.9429016113281,990.5122680664062,11.781599044799805,15.688645362854004,11.034318923950195,16.461496353149414
license_plate_restoration/Night Images/IMG_2388.jpeg,67776M1,67776M1,67777M1,1.0,0.8571428571428572,0.8037109375,0.74267578125,37.36248270670573,107.67650689019098,137.36819458007812,459.0412902832031,7.297325611114502,5.843246936798096,7.5334391593933105,11.200047492980957
license_plate_restoration/Night Images/IMG_2389.jpeg,1608816,1608816,1608816,1.0,1.0,0.7763671875,0.84619140625,37.14149644639757,106.58939107259114,105.06549072265625,401.1248474121094,26.67389678955078,22.577739715576172,9.618951797485352,22.843406677246094
license_plate_restoration/Night Images/IMG_2390.jpeg,1408508,1408508,1408508,1.0,1.0,0.7900390625,0.83935546875,38.1914554172092,108.4991472032335,72.72403717041016,239.0331268310547,23.0550594329834,13.030323028564453,10.157247543334961,29.726787567138672
license_plate_restoration/Night Images/IMG_2391.jpeg,1044958,104458,104458,0.8571428571428572,0.8571428571428572,0.8701171875,0.83447265625,37.89606051974826,110.42257690429688,93.10507202148438,310.001953125,11.894383430480957,5.3323259353637695,11.040312767028809,15.95760726928711
license_plate_restoration/Night Images/IMG_2393.jpeg,1431360,1431360,1431360,1.0,1.0,0.89990234375,0.89306640625,37.351657443576386,105.10859510633681,120.52474975585938,386.1722106933594,23.550167083740234,18.769071578979492,10.747563362121582,15.519204139709473
license_plate_restoration/Night Images/IMG_5004_resized.jpg,RSULAHH,RSULAHH,RSULAHH,1.0,1.0,0.88330078125,0.87841796875,27.099626329210068,88.24427117241754,198.08058166503906,968.6658325195312,30.78966522216797,16.57997703552246,7.67329740524292,14.702149391174316
license_plate_restoration/Night Images/IMG_5495.jpeg,BQ17909,BQ17909,BQ17909,1.0,1.0,0.869140625,0.8828125,90.93746990983894,118.45698474702381,1849.597900390625,1500.5914306640625,22.011594772338867,20.071584701538086,11.356230735778809,14.42935562133789
license_plate_restoration/Night Images/IMG_5509_resized.jpg,8XOM170,8XOM170,8XOM170,1.0,1.0,0.8515625,0.79443359375,30.752721150716145,85.57796054416232,133.9001922607422,718.3364868164062,31.58505630493164,13.183204650878906,10.514569282531738,13.299823760986328
license_plate_restoration/Night Images/IMG_5517.jpg,MAO,MAO,MAO1,1.0,0.75,0.9189453125,0.9169921875,54.93717956542969,100.44518703884549,364.4621887207031,543.1024780273438,8.870697021484375,0.16817978024482727,10.174877166748047,11.89380168914795
license_plate_restoration/Night Images/IMG_5649.jpeg,27836RF,27836RF,27836RF,1.0,1.0,0.87451171875,0.8623046875,78.31956651475694,116.36703491210938,442.8058166503906,472.1479797363281,11.94947624206543,10.28648853302002,12.18637752532959,19.134017944335938
license_plate_restoration/Night Images/IMG_5652.jpeg,55T902,597402,E7T622,0.5,0.33333333333333337,0.8173828125,0.80859375,74.93446350097656,114.59587775336371,675.705810546875,716.102294921875,11.076026916503906,16.631868362426758,8.684993743896484,12.377860069274902
license_plate_restoration/Night Images/IMG_5772.jpeg,9POM121,9POM121,TT8822,1.0,0.1428571428571429,0.8408203125,0.7578125,32.642005072699654,85.69718254937067,215.35137939453125,1174.3812255859375,19.706241607666016,14.203848838806152,8.2399320602417,13.470253944396973
license_plate_restoration/Night Images/IMG_5774.jpeg,6YYM380,6YYM380,6YYM380,1.0,1.0,0.8564453125,0.87841796875,30.40738084581163,91.97200520833333,130.9326629638672,650.9548950195312,22.20587158203125,13.242024421691895,8.396334648132324,13.534130096435547
license_plate_restoration/Night Images/IMG_5775.jpeg,8CMX516,8CMX516,8CMX516,1.0,1.0,0.86669921875,0.841796875,31.826619466145832,97.25125800238715,221.48194885253906,855.1380004882812,23.131046295166016,16.073440551757812,10.606287956237793,20.35150146484375
license_plate_restoration/Night Images/IMG_5776.jpeg,9POM121,9POM121,9POM121,1.0,1.0,0.84619140625,0.83447265625,33.38003370496962,98.80555725097656,168.73069763183594,581.4711303710938,20.537527084350586,15.195734024047852,7.839148998260498,11.530312538146973
license_plate_restoration/Night Images/IMG_5870.jpeg,7GKE712,7GKE712,7GKE712,1.0,1.0,0.8798828125,0.8837890625,29.46991475423177,92.13706292046442,240.2713623046875,1081.277099609375,8.963479042053223,9.793180465698242,8.801118850708008,13.074702262878418
license_plate_restoration/Night Images/IMG_5871.jpeg,9MWC382,9MWC382,9MWC382,1.0,1.0,0.87744140625,0.86669921875,35.07130262586806,101.16471015082465,175.95936584472656,773.1062622070312,11.173725128173828,9.597301483154297,8.371881484985352,14.957274436950684
license_plate_restoration/Night Images/IMG_5877.jpeg,STA2EF,STA2EF,STA2EP,1.0,0.8333333333333334,0.90185546875,0.89892578125,35.348875257703995,100.07488844129774,218.62611389160156,599.4675903320312,7.41262149810791,6.724847316741943,10.127135276794434,17.768463134765625
license_plate_restoration/Night Images/IMG_5878.jpeg,3LA8EB,3LA8EB,3LA8EB,1.0,1.0,0.88134765625,0.884765625,33.08759562174479,98.40523105197482,209.18560791015625,720.7232055664062,14.202388763427734,11.984829902648926,8.360376358032227,16.67647933959961
license_plate_restoration/Night Images/IMG_5880.jpeg,85E0204,,BSE0204,0.0,0.7142857142857143,0.0,0.54736328125,38.06846449110243,95.55175272623698,122.63131713867188,550.7798461914062,21.790712356567383,10.782054901123047,7.88056755065918,9.790172576904297
license_plate_restoration/Night Images/IMG_5882.jpeg,BJY0327,BJY0327,BJY0327,1.0,1.0,0.91064453125,0.904296875,32.95347934299045,99.3147481282552,87.5560302734375,341.84619140625,16.884584426879883,26.276432037353516,18.68630027770996,17.37295913696289
license_plate_restoration/Night Images/IMG_5883.jpeg,FNA1DH,FNA1DH,FNA1DH,1.0,1.0,0.8828125,0.89501953125,13.978707207573784,57.55023871527778,60.240116119384766,375.4935607910156,30.25892448425293,9.049267768859863,10.888224601745605,12.363241195678711
license_plate_restoration/Night Images/IMG_5884.jpeg,2DA8F0,2DA8F0,2DA8F0,1.0,1.0,0.86669921875,0.8564453125,31.478749593098957,99.38741048177083,130.39080810546875,691.3596801757812,21.140371322631836,19.08133316040039,12.82079029083252,18.49385643005371
license_plate_restoration/Night Images/IMG_5886.jpeg,MMZWHP,MMZWHP,MMZMHP,1.0,0.8333333333333334,0.87744140625,0.8779296875,35.619325425889755,99.11627705891927,90.73320770263672,358.3765869140625,24.285696029663086,18.054492950439453,10.381832122802734,16.32041358947754
license_plate_restoration/Night Images/IMG_5891.jpeg,FOA4SW,FOA4SW,FOA4SW,1.0,1.0,0.89794921875,0.90576171875,30.914354112413193,94.12424553765192,172.4169921875,671.3224487304688,11.1998929977417,12.08753490447998,10.309992790222168,17.22587013244629
license_plate_restoration/Night Images/IMG_5892.jpeg,TXA29X,TXA29X,TXA29X,1.0,1.0,0.8037109375,0.82763671875,33.48365953233507,100.41422865125868,127.43531036376953,485.13037109375,15.411795616149902,13.708382606506348,9.923091888427734,18.457746505737305
license_plate_restoration/Night Images/IMG_5894.jpeg,6ZA6NZ,6ZA6NZ,6ZA6NZ,1.0,1.0,0.8818359375,0.87646484375,31.727674696180557,95.35845099555121,204.77821350097656,762.5371704101562,1.0190613269805908,3.7841105461120605,9.327555656433105,18.073762893676758
license_plate_restoration/Night Images/IMG_5895.jpeg,7CTJ853,7CTJ853,7CTJ853,1.0,1.0,0.87841796875,0.85693359375,30.51593695746528,97.71298726399739,148.12550354003906,627.217041015625,9.667851448059082,11.277779579162598,8.237672805786133,12.581507682800293
license_plate_restoration/Night Images/IMG_5896.jpeg,BLA512,BLA512,BLA512,1.0,1.0,0.8955078125,0.89599609375,36.599234686957466,103.52682156032986,116.2587890625,392.8113098144531,8.090665817260742,9.265499114990234,11.691444396972656,19.211822509765625
license_plate_restoration/Night Images/IMG_5897.jpeg,W8A091,W8A091,W8A091,1.0,1.0,0.8828125,0.90185546875,35.39679463704427,93.02731662326389,48.27634811401367,185.78370666503906,45.60435485839844,22.218229293823242,12.967391967773438,11.898529052734375
license_plate_restoration/Night Images/IMG_5899.jpeg,XNA1Y1,XNA1Y1,XNA1Y11,1.0,0.8571428571428572,0.8681640625,0.85400390625,36.07601759168837,89.24190945095486,60.5857048034668,271.40087890625,35.86854934692383,18.318281173706055,9.831917762756348,11.054197311401367
license_plate_restoration/Night Images/IMG_5900.jpeg,BVL4257,BUL4257,BUL4257,0.8571428571428572,0.8571428571428572,0.85107421875,0.82666015625,37.2239261203342,94.48250325520833,30.477035522460938,102.2816162109375,54.12150573730469,27.014497756958008,13.465717315673828,12.19968032836914
license_plate_restoration/Night Images/IMG_5929.jpeg,TRYAGIN,TRYGTN,,0.7142857142857143,0.0,0.625,0.0,64.97100151909723,106.72233242458768,632.557373046875,860.1754760742188,13.5355806350708,6.675831317901611,7.452688694000244,11.22309684753418
license_plate_restoration/Night Images/IMG_5930.jpeg,BWA4CK,BWA4CK,BWA4CK,1.0,1.0,0.8837890625,0.87939453125,61.01220703125,117.4311014811198,329.5123596191406,406.2499694824219,12.684868812561035,12.414313316345215,9.000569343566895,14.419461250305176
license_plate_restoration/Night Images/IMG_5931.jpeg,H8A1DRA,H8A1DRA,H8A1DRA,1.0,1.0,0.88427734375,0.88330078125,76.71178351508246,122.93175252278645,356.1631774902344,420.0653381347656,20.91653060913086,27.805818557739258,10.673135757446289,15.331843376159668
license_plate_restoration/Night Images/IMG_5958.jpeg,80970B4,,,0.0,0.0,0.0,0.0,31.865402221679688,86.51668802897136,87.39434814453125,444.9082946777344,31.451129913330078,14.78189754486084,8.283175468444824,8.213422775268555
license_plate_restoration/Night Images/IMG_5959.jpeg,4245363,42453G3,42453G3,0.8571428571428572,0.8571428571428572,0.8134765625,0.7822265625,29.471210055881077,87.14046223958333,53.620906829833984,232.85472106933594,38.06789779663086,26.021947860717773,14.608464241027832,14.801274299621582
license_plate_restoration/Night Images/IMG_5961.jpeg,9TWF744,9TWF744,9TWF744,1.0,1.0,0.91162109375,0.89990234375,37.922904120551216,107.63568793402777,27.051246643066406,82.22245025634766,31.9071102142334,26.250850677490234,16.530611038208008,18.32765007019043
license_plate_restoration/Night Images/IMG_5962.jpeg,8PAT244,8PAT244,EPAT244,1.0,0.8571428571428572,0.8134765625,0.80078125,37.65676710340712,97.62737358940973,101.51229095458984,387.1123046875,17.2675724029541,8.680179595947266,8.551437377929688,13.22355842590332
license_plate_restoration/Night Images/IMG_5963.jpeg,50870H3,50870H3,50878H3,1.0,0.8571428571428572,0.87353515625,0.8076171875,33.836883544921875,93.43762715657552,96.98318481445312,494.0857238769531,21.80022621154785,8.960271835327148,8.160299301147461,15.061902046203613
license_plate_restoration/Night Images/IMG_5964.jpeg,8HEE950,8HEE500,8HEE90,0.7142857142857143,0.8571428571428572,0.87255859375,0.865234375,31.27447509765625,90.57598029242621,90.59674835205078,425.138671875,25.013669967651367,5.4332966804504395,8.212942123413086,10.355440139770508
license_plate_restoration/Night Images/IMG_5965.jpeg,9TWF744,9TWF744,9TWF744,1.0,1.0,0.86669921875,0.85595703125,37.19810485839844,103.61299472384982,100.47196197509766,416.9501953125,16.412734985351562,10.475749015808105,7.002309322357178,12.689374923706055
license_plate_restoration/Night Images/IMG_6002.jpeg,6YNH271,6YNH271,JYHH771,1.0,0.5714285714285714,0.85302734375,0.82958984375,61.60930040147569,93.9566650390625,429.6935119628906,398.2271423339844,13.464970588684082,10.319578170776367,9.43624210357666,14.658945083618164
license_plate_restoration/Night Images/IMG_6003.jpeg,8XSY808,88SY808,88XYY80,0.8571428571428572,0.5714285714285714,0.8857421875,0.8857421875,63.56941223144531,106.119140625,415.5810852050781,462.924072265625,21.99782371520996,24.901447296142578,12.835037231445312,17.864334106445312
license_plate_restoration/Night Images/IMG_6004.jpeg,9NLT062,9NLT062,9NLT062,1.0,1.0,0.61962890625,0.5537109375,81.76561482747395,124.57153998480902,311.9183349609375,280.23883056640625,3.833707809448242,2.0193371772766113,9.596041679382324,15.149996757507324
license_plate_restoration/Night Images/IMG_6007.jpeg,8RWG326,8RWG326,8RWG326,1.0,1.0,0.88671875,0.88916015625,62.86360846625434,89.82538689507379,140.36192321777344,143.47608947753906,11.889963150024414,13.25796127319336,14.548723220825195,23.13438606262207
license_plate_restoration/Night Images/IMG_6008.jpeg,10810G2,10810G2,10810G2,1.0,1.0,0.83447265625,0.8330078125,25.37408447265625,77.66165669759114,70.71157836914062,154.4774169921875,36.4595947265625,17.52021598815918,12.936867713928223,11.174947738647461
license_plate_restoration/Night Images/IMG_6009.jpeg,6XSD269,6XSD269,6XSD269,1.0,1.0,0.8681640625,0.88427734375,36.29401143391927,92.79303656684027,181.9499053955078,769.787353515625,10.784652709960938,7.714680194854736,12.384720802307129,10.940376281738281
